OBČINA KOMEN,Erik Modic,Valter Makovec in skupina volivcev
OBČINA KOMEN,Sergio Stancich,Helena Zgonik Vidmar in skupina volivcev
OBČINA KOMEN,Dean Zalesjak,ZBOR ČLANOV OO STRANKE ALENKE BRATUŠEK
OBČINA KOMENDA,Stanislav Poglajen,Mirko Pogačar in skupina volivcev
OBČINA KOSTANJEVICA NA KRKI,Andrej Božič,Krošl Matjaž in skupina volivcev
OBČINA KOSTANJEVICA NA KRKI,Vesna Hrovat,Ana Pajić in skupina volivcev
OBČINA KOSTANJEVICA NA KRKI,Andrej Rajar,Jože Junkar in skupina volivcev
OBČINA KOSTANJEVICA NA KRKI,Ladko Petretič,Robert Zagorc in skupina volivcev
OBČINA KOSTANJEVICA NA KRKI,Andrej Kerin,SNS - SLOVENSKA NACIONALNA STRANKA
OBČINA KOSTANJEVICA NA KRKI,Žan Colarič,Mitja Luštek in skupina volivcev
OBČINA KOSTANJEVICA NA KRKI,Marjan Jerele,DD - DOBRA DRŽAVA
OBČINA KOSTEL,Valentin Južnič,Metka Pelcar in skupina volivcev
OBČINA KOSTEL,Suzana Ožanič,Milojka Malnar in skupina volivcev
OBČINA KOSTEL,Ivan Črnkovič,Miran Briški in skupina volivcev
OBČINA KOZJE,Peter Kozmus,DEJAN GUČEK IN SKUPINA VOLIVCEV
OBČINA KOZJE,Milenca Krajnc,JOŽEF KAJBA IN SKUPINA VOLIVCEV
OBČINA KOZJE,Anica Bidar,ZSI - GIBANJE ZEDINJENA SLOVENIJA
OBČINA KRANJSKA GORA,Janez Hrovat,Darja Hrovat in skupina volivcev
OBČINA KRIŽEVCI,Branko Belec,FRANC SREŠ IN SKUPINA VOLIVCEV
OBČINA KRŠKO,Dušan Dornik,SMC - STRANKA MODERNEGA CENTRA
OBČINA KRŠKO,Božidar Resnik,DD - DOBRA DRŽAVA
OBČINA KRŠKO,Miran Stanko,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA KRŠKO,Aleš Suša,LEVICA
OBČINA KUNGOTA,Igor Stropnik,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA KUNGOTA,Tamara Šnofl,ANDREJ PLOHL IN SKUPINA VOLIVCEV
OBČINA KUNGOTA,Rudi Matjašič,JOŽEK KETIŠ IN SKUPINA VOLIVCEV
OBČINA KUZMA,Sonja Pelcar,Igor Pelcar in skupina volivcev
OBČINA KUZMA,Jožef Škalič,Marina Huber in skupina volivcev
OBČINA LAŠKO,Enej Kirn,Marko Šantej in skupina volivcev - Mlada moč občine Laško
OBČINA LAŠKO,Franc Zdolšek,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA LAŠKO,Bojan Špiler,SMC - STRANKA MODERNEGA CENTRA
OBČINA LENART,Ivan Vogrin,SSN - STRANKA SLOVENSKEGA NARODA
OBČINA LENART,Janez Kramberger,STANKA FERŠ IN SKUPINA VOLIVCEV
OBČINA LENDAVA,Igor Kulčar,HELENA ANTOLIN TIBAUT IN SKUPINA VOLIVCEV
OBČINA LENDAVA,Dr Mihael Kasaš,FRANC KOREN IN SKUPINA VOLIVCEV
OBČINA LENDAVA,Franc Laj,BRIGITA LAJ IN SKUPINA VOLIVCEV
OBČINA LENDAVA,Dejan Süč,SVEN ŠARJAŠ IN SKUPINA VOLIVCEV
OBČINA LENDAVA,Janez Magyar,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA LITIJA,Aleksander Gombač,SD - SOCIALNI DEMOKRATI
OBČINA LITIJA,Kaja Mlakar Agrež,LEVICA
OBČINA LITIJA,Tomaž Dernovšek,Kristijan Adamlje in skupina volilcev
OBČINA LITIJA,Boris Doblekar,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA LITIJA,Franc Rokavec,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA LITIJA,Dušan Hauptman,Anej Jovanovič in skupina volilcev
OBČINA LJUBNO,Franjo Naraločnik,Greta Naraločnik in skupina volivcev
OBČINA LJUTOMER,Dejan Karba,SD - SOCIALNI DEMOKRATI
OBČINA LJUTOMER,Gregor Žižek,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA LJUTOMER,Maksimiljan Gošnjak,LMŠ - LISTA MARJANA ŠARCA
OBČINA LJUTOMER,Olga Karba,dr. MIRAN PUCONJA IN SKUPINA VOLIVCEV Z OLGO IN EKIPO SR(e)ČNO NAPREJ!
OBČINA LJUTOMER,Andrej Vršič,SMC - STRANKA MODERNEGA CENTRA
OBČINA LOGATEC,Janez Istenič,SD - SOCIALNI DEMOKRATI
OBČINA LOGATEC,Zoran Mojškerc,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA LOGATEC,Berto Menard,DAMJAN MENARD IN SKUPINA VOLIVCEV
OBČINA LOG-DRAGOMER,Domen Cukjati,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA LOG-DRAGOMER,Tadej Trček,SPS - SOCIALISTIČNA PARTIJA SLOVENIJE
OBČINA LOG-DRAGOMER,Miran Stanovnik,MATIJA NIK IN SKUPINA VOLIVCEV
OBČINA LOŠKA DOLINA,Janez Komidar,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA LOŠKA DOLINA,Boštjan Funda,NANO - NAŠA NOTRANJSKA
OBČINA LOŠKA DOLINA,Milan Jurkovič,SMC-STRANKA MODERNEGA CENTRA IN SOCIALNI DEMOKRATI-SD
OBČINA LOŠKI POTOK,Ivan Benčina,Janez Debeljak in skupina volivcev
OBČINA LOŠKI POTOK,Robert Volf,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA LOVRENC NA POHORJU,Marko Rakovnik,Anžej Bečan in skupina volivcev
OBČINA LOVRENC NA POHORJU,Joško Manfreda,SD - SOCIALNI DEMOKRATI
OBČINA LOVRENC NA POHORJU,Andrej Prapertnik,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA LOVRENC NA POHORJU,Sanja Miljuš Herman,Tatjana Šumer in skupina volivcev
OBČINA LUČE,Jože Vavdi,Stanko Moličnik in skupina volivcev
OBČINA LUČE,Jernej Plankl,Angela Moličnik in skupina volivcev
OBČINA LUČE,Ciril Rosc,Andrej Šiljar in skupina volivcev
OBČINA LUKOVICA,Matej Kotnik,prof.dr. Janez Kušar in skupina volilvcev
OBČINA LUKOVICA,Olga Vrankar,Marjan Kveder in skupina volivcev
OBČINA LUKOVICA,Jernej Žurej,LMŠ - LISTA MARJANA ŠARCA
OBČINA LUKOVICA,Vincenc Dragar,Bernard Urbanija in skupina volivcev
OBČINA LUKOVICA,Viktor Jemec,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA MAJŠPERK,Darinka Fakin,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA MAKOLE,Franc Majcen,Petra Novak in skupina volivcev
OBČINA MARKOVCI,Dejan Horvat,SNS - SLOVENSKA NACIONALNA STRANKA
OBČINA MARKOVCI,Peter Majcen,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA MARKOVCI,Milan Gabrovec,LDS - LIBERALNA DEMOKRACIJA SLOVENIJE
OBČINA MEDVODE,Leon Merjasec,"SLOVENSKA DEMOKRATSKA STRANKA - SDS, KONFERENCA OBČINSKEGA ODBORA MEDVODE"
OBČINA MEDVODE,Alenka Žavbi Kunaver,SMC - STRANKA MODERNEGA CENTRA - LOKALNI ODBOR MEDVODE
OBČINA MEDVODE,Nejc Smole,LADISLAV VIDMAR IN SKUPINA VOLIVCEV
OBČINA MEDVODE,Tomaž Kuralt,STANISLAV ŽAGAR IN SKUPINA VOLIVCEV
OBČINA MENGEŠ,Tomaž Štebe,POLONA ŠTEBE IN SKUPINA VOLIVK IN VOLIVCEV
OBČINA MENGEŠ,Franc Jerič,JURIJ JERIČ IN SKUPINA VOLIVCEV
OBČINA MENGEŠ,Peter Gubanc,IZVRŠNI ODBOR STRANKE SKUPAJ ZA MENGEŠKO OBČINO - SKUPAJ ZMOREMO VEČ
OBČINA METLIKA,Darko Zevnik,SD - SOCIALNI DEMOKRATI
OBČINA METLIKA,Renata Brunskole,NASTJA BRUNSKOLE IN SKUPINA VOLIVCEV
OBČINA MEŽICA,Dušan Krebel,ROMAN ABRAHAM IN SKUPINA VOLIVCEV
OBČINA MIKLAVŽ NA DRAVSKEM POLJU,Damir Pekič,DZN - DIALOG ZA NAPREDEK
OBČINA MIKLAVŽ NA DRAVSKEM POLJU,Urška Makovec,DD - DOBRA DRŽAVA
OBČINA MIKLAVŽ NA DRAVSKEM POLJU,Peter Rodeš,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
OBČINA MIKLAVŽ NA DRAVSKEM POLJU,Simona Marko,SD - SOCIALNI DEMOKRATI
OBČINA MIKLAVŽ NA DRAVSKEM POLJU,Egon Repnik,LM - LISTA ZA SKUPNO OBČINO MIKLAVŽ NA D. P.
OBČINA MIREN-KOSTANJEVICA,Mauricij Humar,Zorko Budin in skupina volivcev
OBČINA MIREN-KOSTANJEVICA,Robert Gajser,SMC - Stranka modernega centra in SD - Socialni demokrati
OBČINA MIRNA,Dušan Skerbiš,BARICA KRALJEVSKI IN SKUPINA VOLIVCEV
OBČINA MIRNA,Dražen Šmuc,DRAŽEN ŠMUC IN SKUPINA VOLIVCEV
OBČINA MIRNA PEČ,Zvonko Lah,STANISLAV BEVC in skupina volivcev
OBČINA MIRNA PEČ,Andrej Kastelic,DAMJAN ZUPANČIČ in skupina volivcev
OBČINA MISLINJA,Viktor Robnik,VIKTOR ROBNIK IN SKUPINA VOLIVCEV
OBČINA MISLINJA,Bojan Borovnik,SD - SOCIALNI DEMOKRATI
OBČINA MOKRONOG-TREBELNO,Uroš Pikl,Drago Samide in skupina volivcev
OBČINA MOKRONOG-TREBELNO,Anton Maver,Franc Glušič in skupina volivcev
OBČINA MORAVČE,Pavel Puhan,DP - DAVKOPLAČEVALCI SE NE DAMO VEČ!
OBČINA MORAVČE,Martin Rebolj,SD - SOCIALNI DEMOKRATI
OBČINA MORAVČE,Milan Balažic,Janez Pergar in skupina volivcev
OBČINA MORAVSKE TOPLICE,Borut Vojkovič,TATJANA VOKIĆ VOJKOVIČ IN SKUPINA VOLIVCEV
OBČINA MORAVSKE TOPLICE,Alojz Glavač,VLASTA GLAVAČ IN SKUPINA VOLIVCEV
OBČINA MOZIRJE,Ivan Suhoveršnik,Jožef Skornšek in skupina volivcev
OBČINA MOZIRJE,Mark Molnar,SD - SOCIALNI DEMOKRATI
OBČINA MOZIRJE,Anton Rifelj,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
OBČINA MOZIRJE,Marko Presečnik,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA MUTA,Miroslav Vošner,Rudolf Koležnik in skupina volivcev
OBČINA MUTA,Darko Sahornik,Jožef Verhnjak in skupina volivcev - Lista Darka Sahornika
OBČINA NAKLO,Primož Povše,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE - OBČINSKI ODBOR NAKLO
OBČINA NAKLO,Marko Mravlja,SLOVENSKA DEMOKRATSKA STRANKA (SDS)
OBČINA NAKLO,Ivan Meglič,OO SLS NAKLO
OBČINA NAKLO,Stane Oman,OBČINSKA ORGANIZACIJA SD NAKLO
OBČINA NAKLO,Drago Goričan,DRAGO GORIČAN IN SKUPINA VOLIVCEV
OBČINA NAZARJE,Matej Pečovnik,Nataša Pečovnik Perme in skupina volivcev
OBČINA ODRANCI,Ivan Markoja,ZELENI SLOVENIJE
OBČINA ODRANCI,Mojca Balažic,MOJCA BALAŽIC IN SKUPINA VOLIVCEV
OBČINA OPLOTNICA,Matjaž Orter,Miroslav Vodovnik in skupina volivcev
OBČINA OPLOTNICA,Andrej Kos,Matic Jarni in skupina volivcev
OBČINA ORMOŽ,Davorin Korpar,Danilo Lukner in skupina volivcev
OBČINA ORMOŽ,Danijel Vrbnjak,"SLOVENSKA DEMOKRATSKA STRANKA - SDS, KONFERENCA MESTNEGA/OBČINSKEGA ODBORA ORMOŽ"
OBČINA ORMOŽ,Jani Ivanuša,PREDSEDSTVO MESTNEGA ODBORA SNS ORMOŽ
OBČINA ORMOŽ,Miroslav Kosi,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA ORMOŽ,Alojz Sok,Marija Kolmanič in skupina volivcev
OBČINA ORMOŽ,Danilo Kosi,Boško Miličković in skupina volivcev
OBČINA ORMOŽ,Miran Topolovec,Slavko Kosi in skupina volivcev
OBČINA OSILNICA,Antun Volf,Željko knaus in skupina volivcev
OBČINA OSILNICA,Alenka Kovač,SMC - STRANKA MODERNEGA CENTRA
OBČINA PESNICA,Klavdija Samogy Simonič,KAŠMAN JOŽE IN SKUPINA VOLIVCEV; Lista S.O.N.C.E za Občino Pesnica
OBČINA PESNICA,Gregor Žmak,MARJAN RODEŽ IN SKUPINA VOLIVCEV; GREGOR ŽMAK IN LISTA 4X4
OBČINA PESNICA,Venčeslav Senekovič,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA PESNICA,Mateja Rose,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA PIRAN,Tomaž Gantar,Antonija Senčar in skupina volivcev
OBČINA PIRAN,Andrej Korenika,SMC - STRANKA MODERNEGA CENTRA
OBČINA PIRAN,Bojan Drevenšek,SD - SOCIALNI DEMOKRATI
OBČINA PIRAN,Zlatka Olah,SSN - STRANKA SLOVENSKEGA NARODA
OBČINA PIRAN,Viko Kveder,OLJKA
OBČINA PIRAN,Nevenka Lučić Stanimirović,SNS - SLOVENSKA NACIONALNA STRANKA
OBČINA PIRAN,Đenio Zadković,GZOP - GIBANJE ZA OBČINO PIRAN
OBČINA PIRAN,Darij Novinec,SZV - SLOVENIJA ZA VEDNO
OBČINA PIRAN,Vojko Jevševar,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA PIVKA,Damijan Kapelj,IZTOK ZADNIK IN SKUPINA VOLIVCEV
OBČINA PIVKA,Jana Gržinič,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA PIVKA,Robert Smrdelj,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA PODČETRTEK,Peter Misja,Jana Stojnšek in skupina volivcev
OBČINA PODLEHNIK,Eva Pipan,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA PODLEHNIK,Sebastian Toplak,Janez Koren in skupina volivcev
OBČINA PODVELKA,Janez Otorepec,Alenka Medved in skupina volivcev
OBČINA PODVELKA,Milan Čurin,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
OBČINA PODVELKA,Uljana Brunšek,Milan Ribič in skupina volivcev
OBČINA PODVELKA,Miroslav Reš,Barbara Reš in skupina volivcev
OBČINA PODVELKA,Anton Kovše,SD - SOCIALNI DEMOKRATI
OBČINA POLJČANE,Tomaž Kokot,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA POLJČANE,Maja Bračko,Janez Šabec in skupina volivcev
OBČINA POLJČANE,Stanislav Kovačič,Golob Marjan in skupina volivcev
OBČINA POLZELA,Jože Kužnik,DUŠAN PUNGARTNIK IN SKUPINA VOLIVCEV
OBČINA POSTOJNA,Boštjan Bizjak,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA POSTOJNA,Stanko Markovčič,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
OBČINA POSTOJNA,Igor Marentič,ANDREJ BERGINC IN SKUPINA VOLIVCEV
OBČINA POSTOJNA,Jernej Verbič,ZVONKO ČERNAČ IN SKUPINA VOLIVCEV
OBČINA PREBOLD,Ksenija Rozman,TILEN KERIČ IN SKUPINA VOLIVCEV ZA LISTO KSENIJE ROZMAN
OBČINA PREBOLD,Vinko Debelak,"VOLILNA KONVENCIJA SOCIALNIH DEMOKRATOV PREBOLD, KONFERENCA OO DESUS PREBOLD, ZBOR ČLANOV SMC PREBOLD"
OBČINA PREBOLD,Miha Fonda,JERNEJ GIGERL IN SKUPINA VOLIVCEV
OBČINA PREBOLD,Marjan Golavšek,SDS - SLOVENSKA DEMOKRATSKA STRANKA KONFERENCA OBČINSKEGA ODBORA PREBOLD
OBČINA PREDDVOR,Rok Roblek,EVA GRAH ROBLEK IN SKUPINA VOLIVCEV
OBČINA PREDDVOR,Aleš Drekonja,PLS - POVEZANE LOKALNE SKUPNOSTI
OBČINA PREDDVOR,Miha Likar,SAŠO LIKAR IN SKUPINA VOLIVCEV
OBČINA PREVALJE,Matija Tasič,Marijana Petrič in skupina volivcev
OBČINA PUCONCI,Branko Ritlop,SD - SOCIALNI DEMOKRATI
OBČINA PUCONCI,Ludvik Novak,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA RAČE-FRAM,Branko Ledinek,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA RADEČE,Tomaž Režun,SD - SOCIALNI DEMOKRATI
OBČINA RADENCI,Franc Himelrajh,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA RADENCI,Drago Kocbek,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
OBČINA RADENCI,Emil Šmid,SD - SOCIALNI DEMOKRATI
OBČINA RADENCI,Jožef Toplak,Martin Žnidarič in skupina volivcev
OBČINA RADENCI,Roman Leljak,Maja Rožman in skupina volivcev
OBČINA RADENCI,Mojca Smolko,SLOGA
OBČINA RADENCI,Toni Žitek,Robert Zemljič in skupina volivcev
OBČINA RADLJE OB DRAVI,Alan Bukovnik,VOLILNA KONVENCIJA OO SD RADLJE OB DRAVI
OBČINA RADOVLJICA,Ciril Globočnik,Miran Rems in skupina volivcev
OBČINA RADOVLJICA,Andrej Potočnik,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA RADOVLJICA,Branko Fajfar,Branko Fajfar in skupina volivcev
OBČINA RADOVLJICA,Dalibor Šolar,SD - SOCIALNI DEMOKRATI
OBČINA RADOVLJICA,Vojka Jesenko,LMŠ - LISTA MARJANA ŠARCA
OBČINA RAVNE NA KOROŠKEM,Mojca Erjavec,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA RAVNE NA KOROŠKEM,Vilko Černovšek,LEVICA
OBČINA RAVNE NA KOROŠKEM,Tomaž Rožen,ALJAŽ VERHOVNIK IN SKUPINA OBČANOV
OBČINA RAVNE NA KOROŠKEM,Zlatko Halilovič,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
OBČINA RAZKRIŽJE,Stanko Ivanušič,DEJAN ROB IN SKUPINA VOLIVCEV
OBČINA REČICA OB SAVINJI,Jože Lenko,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA REČICA OB SAVINJI,Branko Hriberšek,Blaž Bitenc in skupina volivcev
OBČINA REČICA OB SAVINJI,Drago Poličnik,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA REČICA OB SAVINJI,Ana Rebernik,Stanislava Prislan in skupina volivcev
OBČINA RENČE-VOGRSKO,Tarik Žigon,LISTA ZA VAS
OBČINA RENČE-VOGRSKO,Nedeljko Gregorič,Lista za gospodarski razvoj
OBČINA RENČE-VOGRSKO,Rajko Lasič,Združenje SKUPAJ
OBČINA RENČE-VOGRSKO,Aleš Furlan,SD - SOCIALNI DEMOKRATI
OBČINA RENČE-VOGRSKO,Vinko Jarc,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA RIBNICA,Jože Levstek,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA RIBNICA,Aleš Hoge,ZL-DSD - ZDRUŽENA LEVICA-DEMOKRATIČNA STRANKA DELA
OBČINA RIBNICA,Irma Grbec,SD - SOCIALNI DEMOKRATI
OBČINA RIBNICA,Samo Pogorelc,FRANC TRDAN IN SKUPINA VOLIVCEV
OBČINA RIBNICA NA POHORJU,Tatjana Marsel,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA RIBNICA NA POHORJU,Srečko Geč,SD - SOCIALNI DEMOKRATI
OBČINA ROGAŠKA SLATINA,Branko Kidrič,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA ROGAŠKA SLATINA,Andrejka Flucher,SD - SOCIALNI DEMOKRATI
OBČINA ROGAŠOVCI,Slavko Buček,SMC - STRANKA MODERNEGA CENTRA
OBČINA ROGAŠOVCI,Edvard Mihalič,ALOJZ MEKIŠ IN SKUPINA VOLIVCEV
OBČINA ROGAŠOVCI,Jožica Fükaš,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA ROGATEC,Martin Mikolič,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA ROGATEC,Brigita Vodušek,SD - SOCIALNI DEMOKRATI
OBČINA ROGATEC,Viktor Božak,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA ROGATEC,Viljem Prevolšek,Martin Korez in skupina volivcev (LISTA HRAST)
OBČINA RUŠE,Urška Repolusk,STANISLAV KRAINER IN SKUPINA VOLIVCEV
OBČINA RUŠE,Vekoslav Šterman,STRANKA ALENKE BRATUŠEK
OBČINA RUŠE,Tomi Prosnik,PETER JUHART IN SKUPINA VOLIVCEV
OBČINA RUŠE,Martin Lesjak,VOLILNA KONVENCIJA OBČINSKE ORGANIZACIJE SOCIALNIH DEMOKRATOV RUŠE
OBČINA SELNICA OB DRAVI,Vlasta Krmelj,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA SELNICA OB DRAVI,Darja Slivnjak,MIRO KOBAL IN SKUPINA VOLIVCEV
OBČINA SEMIČ,Polona Kambič,VOLILNI ZBOR ČLANSTVA OO SLS SEMIČ
OBČINA SEMIČ,Sonja Klemenc Križan,"SLOVENSKA DEMOKRATSKA STRANKA - SDS, KONFERENCA OO SEMIČ"
OBČINA SEVNICA,Srečko Ocvirk,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA SEŽANA,Jožko Čuk,ZBOR ČLANOV LO SMC OBČINE SEŽANA
OBČINA SEŽANA,Claudio Merslavič,ZBOR ČLANOV OBČINSKEGA ODBORA DOBRA DRŽAVA SEŽANA
OBČINA SEŽANA,Peter Štoka,KONVENCIJA OBČINSKE ORGANIZACIJE ZVEZE ZA PRIMORSKO-ZZP
OBČINA SEŽANA,David Škabar,Marjan Masič in skupina volivcev
OBČINA SEŽANA,Andrej Sila,Tanja Sila in skupina volivcev
OBČINA SLOVENSKA BISTRICA,Igor Erker,SMC - STRANKA MODERNEGA CENTRA
OBČINA SLOVENSKA BISTRICA,Ivan Žagar,"SLS - SLOVENSKA LJUDSKA STRANKA, SDS - SLOVENSKA DEMOKRATSKA STRANKA, N.Si - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI"
OBČINA SLOVENSKE KONJICE,Miran Gorinšek,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA SLOVENSKE KONJICE,Darko Ratajc,"SD - SOCIALNI DEMOKRATI, SMC - STRANKA MODERNEGA CENTRA, DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE"
OBČINA SLOVENSKE KONJICE,Bojan Podkrajšek,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA SODRAŽICA,Blaž Milavec,SLS - SLOVENSKA LJUDSKA STRANKA
OBČINA SOLČAVA,Katarina Prelesnik,Jasmina Štiftar in skupina volivcev
OBČINA SOLČAVA,Alojz Lipnik,Nataša Firšt in skupina volivcev
OBČINA SREDIŠČE OB DRAVI,Jurij Borko,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA SREDIŠČE OB DRAVI,Renata Požgan Bubek,BUBEK CIRIL IN SKUPINA VOLIVCEV
OBČINA SREDIŠČE OB DRAVI,Nataša Sušanj,SNS - SLOVENSKA NACIONALNA STRANKA
OBČINA STARŠE,Domen Majcen,DEJAN BERANIČ IN SKUPINA VOLIVCEV
OBČINA STARŠE,Bojan Kirbiš,DESUS-DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE IN SDS-SLOVENSKA DEMOKRATSKA STRANKA
OBČINA STARŠE,Stanislav Greifoner,mag. MAJDA MOHORIČ IN SKUPINA VOLIVCEC
OBČINA STRAŽA,Samo Jakljič,BORUT LIKAR IN SKUPINA VOLIVCEV
OBČINA STRAŽA,Franc Plut,DOMINIK AVGUŠTIN IN SKUPINA VOLIVCEV
OBČINA STRAŽA,Dušan Krštinc,MARTIN KRŠTINC IN SKUPINA VOLIVCEV RIOS
OBČINA SVETA TROJICA V SLOVENSKIH GORICAH,David Klobasa,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA SVETA TROJICA V SLOVENSKIH GORICAH,Darko Fras,BRANKO NOVAK in skupina volivcev
OBČINA SVETA ANA,Silvo Slaček,Vinko Ketiš in skupina volivcev
OBČINA SVETA ANA,Drago Weinhandl,Anica Weinhandl in skupina volivcev
OBČINA SVETI ANDRAŽ V SLOV. GORICAH,Darja Vudler,NEODVISNA LISTA SKUPAJ ZA LJUDI! MITJA BERLAK IN SKUPINA VOLIVCEV
OBČINA SVETI ANDRAŽ V SLOV. GORICAH,Franc Krepša,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA SVETI JURIJ OB ŠČAVNICI,Miroslav Petrovič,Ivan Fras in skupina volivcev
OBČINA SVETI JURIJ OB ŠČAVNICI,Anton Slana,Franc Čuš in skupina volivcev
OBČINA SVETI JURIJ V SLOVENSKIH GORICAH,Peter Škrlec,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA SVETI TOMAŽ,Mirko Cvetko,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA SVETI TOMAŽ,Miro Rakuša,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA ŠALOVCI,Iztok Fartek,Ivanka Balek in skupina volivcev
OBČINA ŠALOVCI,Jože Korpič,NSP - NEODVISNA STRANKA POMURJA
OBČINA ŠEMPETER-VRTOJBA,Dušan Bremec,Jasmina Bremec s skupino volivcev
OBČINA ŠEMPETER-VRTOJBA,Darjo Šaver,DD - DOBRA DRŽAVA
OBČINA ŠEMPETER-VRTOJBA,Milan Turk,Pavel Černe in skupina volivcev
OBČINA ŠEMPETER-VRTOJBA,Jože Rupar,SD - SOCIALNI DEMOKRATI
OBČINA ŠENČUR,Matej Knific,MATEJ KNIFIC IN SKUPINA VOLIVCEV
OBČINA ŠENČUR,Mag Valerij Grašič,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA ŠENČUR,Igor Kajzer,SD - SOCIALNI DEMOKRATI
OBČINA ŠENČUR,Ciril Kozjek,SLOVENSKA LJUDSKA STRANKA IN SLOVENSKA DEMOKRATSKA STRANKA
OBČINA ŠENTILJ,Viktor Vajngerl,NSI - NOVA SLOVENIJA - KRŠČANSKI DEMOKRATI
OBČINA ŠENTILJ,Boris Bezjak,HEDL PAVLA IN SKUPINA VOLIVCEV
OBČINA ŠENTILJ,Marijan Pojbič,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA ŠENTILJ,Štefan Žvab,DAVID KOS IN SKUPINA VOLIVCEV
OBČINA ŠENTJERNEJ,Jože Simončič,Peter Cvelbar in skupina volivcev
OBČINA ŠENTJERNEJ,Radko Luzar,Franc Bevc in skupina volivcev
OBČINA ŠENTJERNEJ,Viktorija Rangus,Martina Dolar in skupina volivcev
OBČINA ŠENTJERNEJ,Albert Pavlič,SDS - SLOVENSKA DEMOKRATSKA STRANKA
OBČINA ŠENTJERNEJ,Franc Hudoklin,DESUS - DESUS - DEMOKRATIČNA STRANKA UPOKOJENCEV SLOVENIJE
